ticker,var_price,sector
AAL,NA,Industrials
AAL,0.8703703703703705,Industrials
AAL,1.1239604356435642,Industrials
AAL,-0.21033009117415458,Industrials
AAP,NA,Consumer Discretionary
AAP,NA,Consumer Discretionary
AAP,NA,Consumer Discretionary
AAP,NA,Consumer Discretionary
AAPL,NA,Information Technology
AAPL,NA,Information Technology
AAPL,NA,Information Technology
AAPL,NA,Information Technology
ABBV,NA,Health Care
ABBV,NA,Health Care
ABBV,0.23915926454915248,Health Care
ABBV,-0.0947432733880419,Health Care
ABC,NA,Health Care
ABC,0.2651392067148677,Health Care
ABC,0.22884856809125864,Health Care
ABC,-0.14959468680060395,Health Care
ABT,NA,Health Care
ABT,0.21965687900227993,Health Care
ABT,0.17453685496807436,Health Care
ABT,-0.00244335850733024,Health Care
ADBE,NA,Information Technology
ADBE,0.2976400369432908,Information Technology
ADBE,0.2509500271444083,Information Technology
ADBE,0.08202240603281763,Information Technology
ADI,NA,Information Technology
ADI,NA,Information Technology
ADI,NA,Information Technology
ADI,NA,Information Technology
ADM,NA,Consumer Staples
ADM,0.5845200286425714,Consumer Staples
ADM,0.19815662681305857,Consumer Staples
ADM,-0.2946153846153846,Consumer Staples
ADS,NA,Information Technology
ADS,0.8163166764408911,Information Technology
ADS,0.08793213256579646,Information Technology
ADS,-0.033140994223708975,Information Technology
ADSK,NA,Information Technology
ADSK,0.31815840231074066,Information Technology
ADSK,NA,Information Technology
ADSK,NA,Information Technology
AEE,NA,Utilities
AEE,0.17708337164984922,Utilities
AEE,0.2757190542035399,Utilities
AEE,-0.06286583431897175,Utilities
AEP,NA,Utilities
AEP,0.09512656982193057,Utilities
AEP,0.29910137787328317,Utilities
AEP,-0.04034915941453954,Utilities
AFL,NA,Financials
AFL,0.2575302006312161,Financials
AFL,-0.08547908298746631,Financials
AFL,-0.01947942380094947,Financials
AIG,NA,Financials
AIG,0.4461756500333045,Financials
AIG,0.09715962971909176,Financials
AIG,0.10640962708122226,Financials
AIV,NA,Real Estate
AIV,-0.04249811686984917,Real Estate
AIV,0.433809417213431,Real Estate
AIV,0.07752346823561407,Real Estate
AIZ,NA,Financials
AIZ,0.03103807302826267,Financials
AIZ,0.17696918018412977,Financials
AIZ,NA,Financials
AJG,NA,Financials
AJG,0.003196292350309049,Financials
AJG,-0.130416370840426,Financials
AJG,NA,Financials
AKAM,NA,Information Technology
AKAM,0.15326326081642638,Information Technology
AKAM,0.33446373463331924,Information Technology
AKAM,-0.16407239777751592,Information Technology
ALB,NA,Materials
ALB,0.020444301681331378,Materials
ALB,-0.05142763924006377,Materials
ALB,-0.06851825929622046,Materials
ALK,NA,Industrials
ALK,0.7027153167788347,Industrials
ALK,0.6290035588522467,Industrials
ALK,0.3472223007771853,Industrials
ALL,NA,Financials
ALL,0.357729741485175,Financials
ALL,0.28804544759726003,Financials
ALL,-0.11615658362989323,Financials
ALLE,NA,Industrials
ALLE,0.25503508158033683,Industrials
ALLE,0.18860438493697051,Industrials
ALLE,NA,Industrials
ALXN,NA,Health Care
ALXN,0.3924593019092677,Health Care
ALXN,0.030913911424709006,Health Care
ALXN,NA,Health Care
AMAT,NA,Information Technology
AMAT,NA,Information Technology
AMAT,NA,Information Technology
AMAT,NA,Information Technology
AME,NA,Industrials
AME,0.4019163694437051,Industrials
AME,-7.593886751239287e-4,Industrials
AME,0.01824052786926611,Industrials
AMG,NA,Financials
AMG,0.6663850556919735,Financials
AMG,-0.021394318946091895,Financials
AMG,-0.247267285920013,Financials
AMGN,NA,Health Care
AMGN,0.3963007556749518,Health Care
AMGN,0.019084745643751733,Health Care
AMGN,NA,Health Care
AMP,NA,Financials
AMP,0.8369791020760162,Financials
AMP,0.14950018732289827,Financials
AMP,-0.19531192438563327,Financials
AMT,NA,Real Estate
AMT,0.03300120485315916,Real Estate
AMT,0.23841140065146593,Real Estate
AMT,-0.01922105248803352,Real Estate
AMZN,NA,Consumer Discretionary
AMZN,-0.22177085935971874,Consumer Discretionary
AMZN,1.177831486814922,Consumer Discretionary
AMZN,NA,Consumer Discretionary
AN,NA,Consumer Discretionary
AN,0.2157375974187481,Consumer Discretionary
AN,-0.012415163052474809,Consumer Discretionary
AN,NA,Consumer Discretionary
ANTM,NA,Health Care
ANTM,0.5165791535318174,Health Care
ANTM,0.36021213724658674,Health Care
ANTM,0.10957272395277662,Health Care
AON,NA,Financials
AON,0.5085415840938396,Financials
AON,0.13040890607234346,Financials
AON,-0.02762841869390653,Financials
APA,NA,Energy
APA,0.09477709554140135,Energy
APA,-0.27077034510657805,Energy
APA,-0.29041004596808817,Energy
APC,NA,Energy
APC,0.04009077155824525,Energy
APC,-0.41115149090909087,Energy
APC,NA,Energy
APD,NA,Materials
APD,0.22154454866518436,Materials
APD,-0.01997229313916482,Materials
APD,0.17839787444916744,Materials
APH,NA,Information Technology
APH,0.37836173315433097,Information Technology
APH,0.20677284144427,Information Technology
APH,-0.02936259005087183,Information Technology
ARNC,NA,Industrials
ARNC,0.22465442712170036,Industrials
ARNC,0.48541859184195824,Industrials
ARNC,-0.37492084395527914,Industrials
ATVI,NA,Information Technology
ATVI,0.6789077212806025,Information Technology
ATVI,0.1301177790241166,Information Technology
ATVI,0.9210917617866008,Information Technology
AVB,NA,Real Estate
AVB,-0.1280329929355556,Real Estate
AVB,0.3819673082474675,Real Estate
AVB,0.12693559047025893,Real Estate
AVGO,NA,Information Technology
AVGO,NA,Information Technology
AVY,NA,Materials
AVY,NA,Materials
AVY,NA,Materials
AVY,NA,Materials
AWK,NA,Utilities
AWK,0.1381631258237781,Utilities
AWK,0.2612399792352096,Utilities
AWK,0.12101315424039694,Utilities
AXP,NA,Financials
AXP,0.5784621259568545,Financials
AXP,0.025460133623053105,Financials
AXP,-0.25247203082037795,Financials
AYI,NA,Industrials
AYI,NA,Industrials
AYI,NA,Industrials
AYI,0.4118130141071745,Industrials
AZO,NA,Consumer Discretionary
AZO,NA,Consumer Discretionary
AZO,NA,Consumer Discretionary
AZO,NA,Consumer Discretionary
BA,NA,Industrials
BA,-0.04769586608191567,Industrials
BA,0.11240191144489664,Industrials
BA,NA,Industrials
BAC,NA,Financials
BAC,0.3410852713178296,Financials
BAC,0.14900443159922916,Financials
BAC,-0.0592509256149204,Financials
BAX,NA,Health Care
BAX,0.043354304780060415,Health Care
BAX,0.05377427827302017,Health Care
BAX,-0.04169526972400661,Health Care
BBBY,NA,Consumer Discretionary
BBBY,NA,Consumer Discretionary
BBBY,NA,Consumer Discretionary
BBBY,NA,Consumer Discretionary
BBT,NA,Financials
BBT,0.2820336213660728,Financials
BBT,0.04206856913183277,Financials
