ticker,period,operating_margin,price,var_price
XYL,2014-12-31,12,38.07,0.1002890809415653
XYL,2015-12-31,12,36.5,-0.041239821381665376
YHOO,2012-12-31,11,19.9,NA
YHOO,2013-12-31,13,40.439999,1.0321607537688444
YHOO,2014-12-31,3,50.509998,0.2490108617460649
YHOO,2015-12-31,96,33.259998,-0.3415165449026547
YUM,2012-12-29,17,NA,NA
YUM,2013-12-28,14,NA,NA
YUM,2014-12-27,12,NA,NA
YUM,2015-12-26,15,NA,NA
ZBH,2012-12-31,23,66.660004,NA
ZBH,2013-12-31,23,93.190002,0.39798974509512486
ZBH,2014-12-31,22,113.419998,0.21708333046285366
ZBH,2015-12-31,8,102.589996,-0.09548582428999874
ZION,2012-12-31,0,21.4,NA
ZION,2013-12-31,0,29.959999,0.3999999532710281
ZION,2014-12-31,0,28.51,-0.04839783205600234
ZION,2015-12-31,0,27.299999,-0.04244128376008427
ZTS,2013-12-31,17,32.689999,NA
ZTS,2014-12-31,20,43.029999,0.3163046900062614
ZTS,2015-12-31,16,47.919998,0.11364162476508555
ZTS,2016-12-31,28,NA,NA
